	precision	recall	f1-score	support
0	0.8860759493670886	0.89171974522293	0.8888888888888888	157.0
1	0.7017543859649122	0.6896551724137931	0.6956521739130435	58.0
accuracy	0.8372093023255814	0.8372093023255814	0.8372093023255814	0.8372093023255814
macro avg	0.7939151676660003	0.7906874588183616	0.7922705314009661	215.0
weighted avg	0.8363519927283619	0.8372093023255814	0.8367599146163353	215.0
