	0	1	accuracy	macro avg	weighted avg
precision	0.8674698795180723	0.7340425531914894	0.7966101694915254	0.8007562163547808	0.8071637433252664
recall	0.7422680412371134	0.8625	0.7966101694915254	0.8023840206185567	0.7966101694915254
f1-score	0.7999999999999999	0.7931034482758621	0.7966101694915254	0.796551724137931	0.796882914474966
support	97.0	80.0	0.7966101694915254	177.0	177.0
