	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.5903250761584095	0.7799999999999998	0.6049272486772488	0.6281944444444445	0.6266666666666668	0.5886670274170275	0.6159722222222223	0.6002579365079366	0.5773809523809522	0.5972222222222222	0.6097222222222223
1	0.6469047619047619	0.8116666666666666	0.6286243386243389	0.6418055555555555	0.6580555555555557	0.6252777777777776	0.6369444444444444	0.6476388888888889	0.6868121693121693	0.7006944444444445	0.7080555555555555
2	0.5879188712522044	0.7516666666666666	0.5850462962962962	0.6095833333333334	0.63	0.6205423280423279	0.6354166666666665	0.646388888888889	0.5581679894179895	0.5837500000000001	0.5744444444444444
3	0.6348605098605098	0.8016666666666664	0.6428174603174602	0.6709722222222223	0.6630555555555556	0.6565458152958153	0.6656349206349206	0.676111111111111	0.605218253968254	0.6383333333333333	0.6130555555555554
4	0.5867319408986074	0.8016666666666666	0.5897913660413661	0.6184722222222222	0.6113888888888889	0.5843925518925517	0.5863690476190475	0.6076388888888888	0.5860119047619045	0.6104166666666667	0.6063888888888888
5	0.5810261343594677	0.7883333333333333	0.6067724867724867	0.615	0.6365277777777777	0.5826881914381914	0.5983333333333332	0.6094444444444443	0.5536177248677251	0.5906944444444443	0.5590277777777778
6	0.6254441237774571	0.8033333333333333	0.6269510582010581	0.6366666666666666	0.6490277777777779	0.6412037037037037	0.6534722222222223	0.6580555555555556	0.6081776094276093	0.6143055555555555	0.6348611111111111
7	0.6003427128427129	0.8116666666666663	0.6378835978835979	0.6579166666666668	0.6576388888888889	0.6287133237133238	0.6420833333333333	0.6430555555555555	0.534431216931217	0.5401388888888888	0.5675
8	0.6199801587301588	0.793333333333333	0.6213359788359789	0.6352777777777778	0.6501388888888889	0.6382473544973544	0.6466468253968254	0.6712500000000001	0.6003571428571429	0.6104166666666665	0.6249999999999999
9	0.5883529741863074	0.7899999999999997	0.5906679894179894	0.6050000000000001	0.6159722222222223	0.590429292929293	0.5884722222222222	0.6240277777777777	0.5839616402116402	0.6016666666666666	0.6027777777777777
10	0.6089522206188873	0.8049999999999998	0.5942953342953344	0.6147222222222221	0.6145833333333333	0.5967147667147668	0.6147222222222222	0.6129166666666666	0.6358465608465609	0.6458333333333334	0.6612500000000001
11	0.6033534829368162	0.7833333333333334	0.6080820105820105	0.6394444444444444	0.6240277777777777	0.6048554223554222	0.6306944444444444	0.6186607142857141	0.597123015873016	0.6083333333333333	0.6225
12	0.6032184944684944	0.8016666666666663	0.6294907407407409	0.6455555555555555	0.661111111111111	0.6180417267917266	0.6206944444444442	0.6458333333333333	0.5621230158730158	0.5923611111111111	0.5659722222222222
13	0.6334664101330767	0.8016666666666666	0.6367063492063494	0.6530555555555557	0.6677579365079365	0.6555351130351128	0.6830555555555554	0.6709722222222223	0.6081577681577681	0.6427777777777778	0.6347222222222223
14	0.6151200497033829	0.8066666666666663	0.6438588263588262	0.6705555555555556	0.6616666666666666	0.6053637566137565	0.6110912698412697	0.6216666666666665	0.5961375661375661	0.61875	0.6144444444444445
