	0	1	accuracy	macro avg	weighted avg
precision	0.8591549295774648	0.660377358490566	0.7401129943502824	0.7597661440340153	0.7693119595946857
recall	0.6288659793814433	0.875	0.7401129943502824	0.7519329896907216	0.7401129943502824
f1-score	0.7261904761904762	0.7526881720430108	0.7401129943502824	0.7394393241167434	0.7381668358978364
support	97.0	80.0	0.7401129943502824	177.0	177.0
