	0	1	accuracy	macro avg	weighted avg
precision	0.7789473684210526	0.7195121951219512	0.751412429378531	0.7492297817715019	0.752084013257617
recall	0.7628865979381443	0.7375	0.751412429378531	0.7501932989690722	0.751412429378531
f1-score	0.7708333333333333	0.7283950617283951	0.751412429378531	0.7496141975308641	0.7516521936248867
support	97.0	80.0	0.751412429378531	177.0	177.0
