	0	1	accuracy	macro avg	weighted avg
precision	0.8295454545454546	0.7303370786516854	0.7796610169491526	0.77994126659857	0.7847055106386662
recall	0.7525773195876289	0.8125	0.7796610169491526	0.7825386597938144	0.7796610169491526
f1-score	0.7891891891891891	0.7692307692307693	0.7796610169491526	0.7792099792099791	0.7801684344057226
support	97.0	80.0	0.7796610169491526	177.0	177.0
