	0	1	accuracy	macro avg	weighted avg
precision	0.8247422680412371	0.7875	0.807909604519774	0.8061211340206185	0.807909604519774
recall	0.8247422680412371	0.7875	0.807909604519774	0.8061211340206185	0.807909604519774
f1-score	0.8247422680412371	0.7875	0.807909604519774	0.8061211340206185	0.807909604519774
support	97.0	80.0	0.807909604519774	177.0	177.0
