	precision	recall	f1-score	support
0	0.8691588785046729	0.7380952380952381	0.7982832618025751	126.0
1	0.6732673267326733	0.8292682926829268	0.7431693989071039	82.0
accuracy	0.7740384615384616	0.7740384615384616	0.7740384615384616	0.7740384615384616
macro avg	0.771213102618673	0.7836817653890824	0.7707263303548395	208.0
weighted avg	0.7919324013637884	0.7740384615384616	0.7765556812380143	208.0
