	0	1	accuracy	macro avg	weighted avg
precision	0.8160919540229885	0.7111111111111111	0.7627118644067796	0.7636015325670498	0.7686429854752472
recall	0.7319587628865979	0.8	0.7627118644067796	0.7659793814432989	0.7627118644067796
f1-score	0.7717391304347826	0.7529411764705882	0.7627118644067796	0.7623401534526855	0.7632428800554856
support	97.0	80.0	0.7627118644067796	177.0	177.0
