	0	1	accuracy	macro avg	weighted avg
precision	0.8282828282828283	0.8076923076923077	0.8192090395480226	0.817987567987568	0.8189763782984121
recall	0.845360824742268	0.7875	0.8192090395480226	0.816430412371134	0.8192090395480226
f1-score	0.836734693877551	0.7974683544303798	0.8192090395480226	0.8171015241539654	0.8189871958223323
support	97.0	80.0	0.8192090395480226	177.0	177.0
