	0	1	accuracy	macro avg	weighted avg
precision	0.7739130434782608	0.8709677419354839	0.807909604519774	0.8224403927068724	0.8177795738544069
recall	0.9175257731958762	0.675	0.807909604519774	0.7962628865979382	0.807909604519774
f1-score	0.839622641509434	0.7605633802816901	0.807909604519774	0.8000930108955621	0.803889642084465
support	97.0	80.0	0.807909604519774	177.0	177.0
