	precision	recall	f1-score	support
0	0.8682634730538922	0.9235668789808917	0.8950617283950617	157.0
1	0.75	0.6206896551724138	0.679245283018868	58.0
accuracy	0.8418604651162791	0.8418604651162791	0.8418604651162791	0.8418604651162791
macro avg	0.8091317365269461	0.7721282670766527	0.7871535057069649	215.0
weighted avg	0.8363598384626096	0.8418604651162791	0.836841478014507	215.0
