	0	1	accuracy	macro avg	weighted avg
precision	0.9047619047619048	0.6491228070175439	0.7401129943502824	0.7769423558897244	0.7892188097362048
recall	0.5876288659793815	0.925	0.7401129943502824	0.7563144329896907	0.7401129943502824
f1-score	0.7125	0.7628865979381444	0.7401129943502824	0.7376932989690722	0.7352736035878618
support	97.0	80.0	0.7401129943502824	177.0	177.0
