	0	1	accuracy	macro avg	weighted avg
precision	0.8131868131868132	0.7325581395348837	0.7740112994350282	0.7728724763608484	0.7767444748130597
recall	0.7628865979381443	0.7875	0.7740112994350282	0.7751932989690722	0.7740112994350282
f1-score	0.7872340425531914	0.7590361445783131	0.7740112994350282	0.7731350935657523	0.7744892299091786
support	97.0	80.0	0.7740112994350282	177.0	177.0
