	precision	recall	f1-score	support
0	0.816	0.8095238095238095	0.8127490039840637	126.0
1	0.7108433734939759	0.7195121951219512	0.7151515151515151	82.0
accuracy	0.7740384615384616	0.7740384615384616	0.7740384615384616	0.7740384615384616
macro avg	0.7634216867469878	0.7645180023228804	0.7639502595677894	208.0
weighted avg	0.7745440222428174	0.7740384615384616	0.7742730708866167	208.0
