	precision	recall	f1-score	support
0	0.9047619047619048	0.8471337579617835	0.8750000000000001	157.0
1	0.6470588235294118	0.7586206896551724	0.6984126984126984	58.0
accuracy	0.8232558139534883	0.8232558139534883	0.8232558139534883	0.8232558139534883
macro avg	0.7759103641456583	0.8028772238084779	0.7867063492063493	215.0
weighted avg	0.8352420037782554	0.8232558139534883	0.8273624953857514	215.0
