	0	1	accuracy	macro avg	weighted avg
precision	0.9166666666666666	0.6410256410256411	0.7344632768361582	0.7788461538461539	0.7920831522526438
recall	0.5670103092783505	0.9375	0.7344632768361582	0.7522551546391752	0.7344632768361582
f1-score	0.7006369426751591	0.7614213197969545	0.7344632768361582	0.7310291312360568	0.7281101074759705
support	97.0	80.0	0.7344632768361582	177.0	177.0
