	precision	recall	f1-score	support
0	0.8120300751879699	0.8571428571428571	0.833976833976834	126.0
1	0.76	0.6951219512195121	0.7261146496815286	82.0
accuracy	0.7932692307692307	0.7932692307692307	0.7932692307692307	0.7932692307692307
macro avg	0.7860150375939849	0.7761324041811846	0.7800457418291813	208.0
weighted avg	0.7915182186234818	0.7932692307692307	0.7914542420911848	208.0
