	0	1	accuracy	macro avg	weighted avg
precision	0.81	0.7922077922077922	0.8022598870056498	0.8011038961038961	0.8019583241617141
recall	0.8350515463917526	0.7625	0.8022598870056498	0.7987757731958762	0.8022598870056498
f1-score	0.8223350253807107	0.7770700636942675	0.8022598870056498	0.799702544537489	0.8018762856354256
support	97.0	80.0	0.8022598870056498	177.0	177.0
