	precision	recall	f1-score	support
0	0.8059701492537313	0.8571428571428571	0.8307692307692308	126.0
1	0.7567567567567568	0.6829268292682927	0.7179487179487181	82.0
accuracy	0.7884615384615384	0.7884615384615384	0.7884615384615384	0.7884615384615384
macro avg	0.781363453005244	0.7700348432055749	0.7743589743589745	208.0
weighted avg	0.7865687156731933	0.7884615384615384	0.7862919132149903	208.0
