	0	1	accuracy	macro avg	weighted avg
precision	0.8625	0.711340206185567	0.7796610169491526	0.7869201030927835	0.7941791892364146
recall	0.711340206185567	0.8625	0.7796610169491526	0.7869201030927835	0.7796610169491526
f1-score	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526
support	97.0	80.0	0.7796610169491526	177.0	177.0
