	0	1	accuracy	macro avg	weighted avg
precision	0.8809523809523809	0.7526881720430108	0.8135593220338984	0.8168202764976958	0.8229798571515355
recall	0.7628865979381443	0.875	0.8135593220338984	0.8189432989690721	0.8135593220338984
f1-score	0.8176795580110496	0.8092485549132947	0.8135593220338984	0.8134640564621722	0.8138689351420079
support	97.0	80.0	0.8135593220338984	177.0	177.0
