	0	1	accuracy	macro avg	weighted avg
precision	0.8409090909090909	0.7415730337078652	0.7909604519774012	0.791241062308478	0.7960114379367855
recall	0.7628865979381443	0.825	0.7909604519774012	0.7939432989690721	0.7909604519774012
f1-score	0.8	0.7810650887573964	0.7909604519774012	0.7905325443786982	0.791441848025942
support	97.0	80.0	0.7909604519774012	177.0	177.0
