	0	1	accuracy	macro avg	weighted avg
precision	0.7818181818181819	0.835820895522388	0.8022598870056498	0.808819538670285	0.8062261880121734
recall	0.8865979381443299	0.7	0.8022598870056498	0.7932989690721649	0.8022598870056498
f1-score	0.8309178743961353	0.7619047619047619	0.8022598870056498	0.7964113181504486	0.7997255071683959
support	97.0	80.0	0.8022598870056498	177.0	177.0
