	0	1	accuracy	macro avg	weighted avg
precision	0.8928571428571429	0.7634408602150538	0.8248587570621468	0.8281490015360984	0.8343639077646733
recall	0.7731958762886598	0.8875	0.8248587570621468	0.83034793814433	0.8248587570621468
f1-score	0.8287292817679559	0.8208092485549132	0.8248587570621468	0.8247692651614346	0.8251496057394622
support	97.0	80.0	0.8248587570621468	177.0	177.0
