	0	1	accuracy	macro avg	weighted avg
precision	0.8202247191011236	0.7272727272727273	0.7740112994350282	0.7737487231869254	0.7782125194046733
recall	0.7525773195876289	0.8	0.7740112994350282	0.7762886597938145	0.7740112994350282
f1-score	0.7849462365591398	0.761904761904762	0.7740112994350282	0.7734254992319509	0.7745320107266526
support	97.0	80.0	0.7740112994350282	177.0	177.0
