	0	1	accuracy	macro avg	weighted avg
precision	0.8888888888888888	0.6857142857142857	0.768361581920904	0.7873015873015873	0.7970585597704241
recall	0.6597938144329897	0.9	0.768361581920904	0.7798969072164949	0.768361581920904
f1-score	0.757396449704142	0.7783783783783784	0.768361581920904	0.7678874140412602	0.7668798072970172
support	97.0	80.0	0.768361581920904	177.0	177.0
