	precision	recall	f1-score	support
0	0.7808219178082192	0.9047619047619048	0.8382352941176471	126.0
1	0.8064516129032258	0.6097560975609756	0.6944444444444445	82.0
accuracy	0.7884615384615384	0.7884615384615384	0.7884615384615384	0.7884615384615384
macro avg	0.7936367653557225	0.7572590011614402	0.7663398692810458	208.0
weighted avg	0.7909259322206736	0.7884615384615384	0.7815485168426346	208.0
