	0	1	accuracy	macro avg	weighted avg
precision	0.8902439024390244	0.7473684210526316	0.8135593220338984	0.818806161745828	0.8256674136768131
recall	0.7525773195876289	0.8875	0.8135593220338984	0.8200386597938144	0.8135593220338984
f1-score	0.8156424581005587	0.8114285714285715	0.8135593220338984	0.8135355147645651	0.8137378765538978
support	97.0	80.0	0.8135593220338984	177.0	177.0
