	0	1	accuracy	macro avg	weighted avg
precision	0.8452380952380952	0.7204301075268817	0.7796610169491526	0.7828341013824884	0.788827705312123
recall	0.7319587628865979	0.8375	0.7796610169491526	0.784729381443299	0.7796610169491526
f1-score	0.7845303867403314	0.7745664739884393	0.7796610169491526	0.7795484303643854	0.7800269233496456
support	97.0	80.0	0.7796610169491526	177.0	177.0
