	0	1	accuracy	macro avg	weighted avg
precision	0.8732394366197183	0.6698113207547169	0.751412429378531	0.7715253786872176	0.781294525494294
recall	0.6391752577319587	0.8875	0.751412429378531	0.7633376288659793	0.751412429378531
f1-score	0.7380952380952381	0.7634408602150538	0.751412429378531	0.750768049155146	0.7495508865109741
support	97.0	80.0	0.751412429378531	177.0	177.0
