	0	1	accuracy	macro avg	weighted avg
precision	0.8780487804878049	0.7368421052631579	0.8022598870056498	0.8074454428754814	0.8142265543975689
recall	0.7422680412371134	0.875	0.8022598870056498	0.8086340206185567	0.8022598870056498
f1-score	0.8044692737430169	0.7999999999999999	0.8022598870056498	0.8022346368715084	0.8024492630117098
support	97.0	80.0	0.8022598870056498	177.0	177.0
