	0	1	accuracy	macro avg	weighted avg
precision	0.8163265306122449	0.7848101265822784	0.8022598870056498	0.8005683285972617	0.8020818282258194
recall	0.8247422680412371	0.775	0.8022598870056498	0.7998711340206186	0.8022598870056498
f1-score	0.8205128205128205	0.7798742138364779	0.8022598870056498	0.8001935171746493	0.8021450886817053
support	97.0	80.0	0.8022598870056498	177.0	177.0
