	0	1	accuracy	macro avg	weighted avg
precision	0.9	0.6822429906542056	0.768361581920904	0.7911214953271029	0.801578752838059
recall	0.6494845360824743	0.9125	0.768361581920904	0.7809922680412371	0.768361581920904
f1-score	0.7544910179640719	0.7807486631016044	0.768361581920904	0.7676198405328382	0.7663588801731261
support	97.0	80.0	0.768361581920904	177.0	177.0
