	0	1	accuracy	macro avg	weighted avg
precision	0.8571428571428571	0.7311827956989247	0.7909604519774012	0.7941628264208909	0.8002117559252606
recall	0.7422680412371134	0.85	0.7909604519774012	0.7961340206185568	0.7909604519774012
f1-score	0.7955801104972374	0.7861271676300579	0.7909604519774012	0.7908536390636476	0.7913075939470997
support	97.0	80.0	0.7909604519774012	177.0	177.0
