	0	1	accuracy	macro avg	weighted avg
precision	0.8961038961038961	0.72	0.7966101694915254	0.808051948051948	0.8165089148139996
recall	0.711340206185567	0.9	0.7966101694915254	0.8056701030927835	0.7966101694915254
f1-score	0.793103448275862	0.7999999999999999	0.7966101694915254	0.796551724137931	0.7962205338008961
support	97.0	80.0	0.7966101694915254	177.0	177.0
