	0	1	accuracy	macro avg	weighted avg
precision	0.8717948717948718	0.7070707070707071	0.7796610169491526	0.7894327894327895	0.797343271919543
recall	0.7010309278350515	0.875	0.7796610169491526	0.7880154639175257	0.7796610169491526
f1-score	0.7771428571428571	0.7821229050279329	0.7796610169491526	0.779632881085395	0.7793937262434564
support	97.0	80.0	0.7796610169491526	177.0	177.0
