	0	1	accuracy	macro avg	weighted avg
precision	0.9285714285714286	0.7009345794392523	0.7909604519774012	0.8147530040053405	0.8256847170992584
recall	0.6701030927835051	0.9375	0.7909604519774012	0.8038015463917525	0.7909604519774012
f1-score	0.778443113772455	0.8021390374331551	0.7909604519774012	0.790291075602805	0.7891531357659918
support	97.0	80.0	0.7909604519774012	177.0	177.0
