	0	1	accuracy	macro avg	weighted avg
precision	0.8533333333333334	0.6764705882352942	0.751412429378531	0.7649019607843137	0.773395369447214
recall	0.6597938144329897	0.8625	0.751412429378531	0.7611469072164949	0.751412429378531
f1-score	0.744186046511628	0.7582417582417582	0.751412429378531	0.751213902376693	0.750538910570444
support	97.0	80.0	0.751412429378531	177.0	177.0
