	0	1	accuracy	macro avg	weighted avg
precision	0.8604651162790697	0.7472527472527473	0.8022598870056498	0.8038589317659085	0.8092956839507883
recall	0.7628865979381443	0.85	0.8022598870056498	0.8064432989690722	0.8022598870056498
f1-score	0.8087431693989071	0.7953216374269005	0.8022598870056498	0.8020324034129038	0.8026769402590171
support	97.0	80.0	0.8022598870056498	177.0	177.0
