	0	1	accuracy	macro avg	weighted avg
precision	0.82	0.8051948051948052	0.8135593220338984	0.8125974025974025	0.8133083865287255
recall	0.845360824742268	0.775	0.8135593220338984	0.810180412371134	0.8135593220338984
f1-score	0.83248730964467	0.7898089171974523	0.8135593220338984	0.8111481134210612	0.8131976407419728
support	97.0	80.0	0.8135593220338984	177.0	177.0
