	0	1	accuracy	macro avg	weighted avg
precision	0.8636363636363636	0.7640449438202247	0.8135593220338984	0.8138406537282942	0.818623292533024
recall	0.7835051546391752	0.85	0.8135593220338984	0.8167525773195876	0.8135593220338984
f1-score	0.8216216216216216	0.8047337278106509	0.8135593220338984	0.8131776747161362	0.8139886752663805
support	97.0	80.0	0.8135593220338984	177.0	177.0
