	0	1	accuracy	macro avg	weighted avg
precision	0.8354430379746836	0.6836734693877551	0.751412429378531	0.7595582536812193	0.766846622794151
recall	0.6804123711340206	0.8375	0.751412429378531	0.7589561855670104	0.751412429378531
f1-score	0.75	0.752808988764045	0.751412429378531	0.7514044943820225	0.7512695994413762
support	97.0	80.0	0.751412429378531	177.0	177.0
