	precision	recall	f1-score	support
0	0.7108433734939759	0.9365079365079365	0.8082191780821918	126.0
1	0.8095238095238095	0.4146341463414634	0.5483870967741935	82.0
accuracy	0.7307692307692307	0.7307692307692307	0.7307692307692307	0.7307692307692307
macro avg	0.7601835915088927	0.6755710414246999	0.6783031374281927	208.0
weighted avg	0.7497462376980449	0.7307692307692307	0.7057853767973079	208.0
