	0	1	accuracy	macro avg	weighted avg
precision	0.9245283018867925	0.6129032258064516	0.7062146892655368	0.768715763846622	0.7836808098730791
recall	0.5051546391752577	0.95	0.7062146892655368	0.7275773195876288	0.7062146892655368
f1-score	0.6533333333333333	0.7450980392156863	0.7062146892655368	0.6992156862745098	0.6948089066134928
support	97.0	80.0	0.7062146892655368	177.0	177.0
