	precision	recall	f1-score	support
0	0.8379888268156425	0.9554140127388535	0.8928571428571428	157.0
1	0.8055555555555556	0.5	0.6170212765957447	58.0
accuracy	0.8325581395348837	0.8325581395348837	0.8325581395348837	0.8325581395348837
macro avg	0.8217721911855991	0.7277070063694268	0.7549392097264438	215.0
weighted avg	0.8292393861966423	0.8325581395348837	0.81844560684244	215.0
