	precision	recall	f1-score	support
0	0.9241379310344827	0.8535031847133758	0.8874172185430464	157.0
1	0.6714285714285714	0.8103448275862069	0.7343749999999999	58.0
accuracy	0.8418604651162791	0.8418604651162791	0.8418604651162791	0.8418604651162791
macro avg	0.797783251231527	0.8319240061497913	0.8108961092715232	215.0
weighted avg	0.8559651735593997	0.8418604651162791	0.8461314107500386	215.0
