	0	1	accuracy	macro avg	weighted avg
precision	0.8846153846153846	0.592	0.6779661016949152	0.7383076923076923	0.7523598435462843
recall	0.4742268041237113	0.925	0.6779661016949152	0.6996134020618556	0.6779661016949152
f1-score	0.6174496644295301	0.7219512195121951	0.6779661016949152	0.6697004419708625	0.6646820057098306
support	97.0	80.0	0.6779661016949152	177.0	177.0
