	0	1	accuracy	macro avg	weighted avg
precision	0.8269230769230769	0.8493150684931506	0.8361581920903954	0.8381190727081138	0.8370437510790424
recall	0.8865979381443299	0.775	0.8361581920903954	0.8307989690721649	0.8361581920903954
f1-score	0.8557213930348259	0.8104575163398693	0.8361581920903954	0.8330894546873475	0.8352631436811733
support	97.0	80.0	0.8361581920903954	177.0	177.0
