	0	1	accuracy	macro avg	weighted avg
precision	0.8118811881188119	0.8026315789473685	0.807909604519774	0.8072563835330901	0.8077005738040353
recall	0.845360824742268	0.7625	0.807909604519774	0.8039304123711339	0.807909604519774
f1-score	0.8282828282828284	0.7820512820512822	0.807909604519774	0.8051670551670553	0.8073872141668753
support	97.0	80.0	0.807909604519774	177.0	177.0
