	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.7504045132272172	0.7779605263157895	0.7329777072546342	0.7554615705931497	0.7611082630819473	0.8179853519133794	0.8156015037593984	0.8475412014885699	0.7002504805136383	0.7653717627401839	0.7441729323308269
1	0.7208647572532703	0.7664473684210527	0.7273466729349083	0.7401002506265665	0.7562134502923976	0.7651492760950009	0.7744028632186527	0.7896691028269976	0.6700983227299018	0.7509711779448622	0.7251879699248122
2	0.7634301972668333	0.7982456140350876	0.7955792096394183	0.8135110503531556	0.8273790536948432	0.725290744319391	0.7510642135642137	0.7487846218109376	0.7694206378416905	0.7926378446115288	0.797827903091061
3	0.7440740791456515	0.7949561403508771	0.7396665374076976	0.7508325738588897	0.776608187134503	0.738959004327298	0.75637673729779	0.7486395914027494	0.753596695701959	0.7788220551378446	0.7827903091060985
4	0.7078413467987046	0.7927631578947368	0.7126278622885273	0.7545938710412396	0.7263366750208856	0.6482942981560245	0.682006516874938	0.6550131885658201	0.7626018799515621	0.7702067669172932	0.780325814536341
5	0.7489300168628512	0.7933114035087719	0.7377692740695838	0.7578510670615934	0.7675524037366145	0.7640019795264887	0.7719488114224956	0.7920511506037822	0.7450187969924812	0.7621136173767752	0.7735797827903091
6	0.7247813488572499	0.7867324561403508	0.7247987243506226	0.7552603098655732	0.7378759398496241	0.7332584615070216	0.7448934837092732	0.7575017088174983	0.7162868607141053	0.7545112781954887	0.7334273182957394
7	0.7517264623671946	0.7861842105263158	0.7571603296672551	0.7734126984126984	0.7735740867319815	0.7546070600749634	0.7825586694007747	0.7620167843852053	0.7434119973593658	0.7745614035087719	0.7520050125313285
8	0.7599132381418137	0.7971491228070176	0.7533827112000487	0.7685672514619885	0.7817564745196325	0.7922927444707312	0.8114205969469128	0.8258158508158508	0.7340642587546613	0.7740288220551378	0.7440893901420216
9	0.7358853056106233	0.7949561403508771	0.7320502344504299	0.7695293011082485	0.7234335839598999	0.729810176717513	0.7533732714653768	0.7558460545302651	0.7457955056639268	0.7594089390142024	0.7815267335004179
