	precision	recall	f1-score	support
0	0.8347107438016529	0.8015873015873016	0.8178137651821863	126.0
1	0.7126436781609196	0.7560975609756098	0.7337278106508877	82.0
accuracy	0.7836538461538461	0.7836538461538461	0.7836538461538461	0.7836538461538461
macro avg	0.7736772109812862	0.7788424312814557	0.775770787916537	208.0
weighted avg	0.7865881506163639	0.7836538461538461	0.7846644946458089	208.0
