	precision	recall	f1-score	support
0	0.8362573099415205	0.910828025477707	0.8719512195121951	157.0
1	0.6818181818181818	0.5172413793103449	0.5882352941176471	58.0
accuracy	0.8046511627906977	0.8046511627906977	0.8046511627906977	0.8046511627906977
macro avg	0.7590377458798512	0.7140347023940259	0.7300932568149211	215.0
weighted avg	0.7945946614245267	0.8046511627906977	0.7954139001034334	215.0
