	precision	recall	f1-score	support
0	0.9	0.8598726114649682	0.8794788273615636	157.0
1	0.6615384615384615	0.7413793103448276	0.6991869918699186	58.0
accuracy	0.827906976744186	0.827906976744186	0.827906976744186	0.827906976744186
macro avg	0.7807692307692308	0.8006259609048979	0.7893329096157411	215.0
weighted avg	0.83567084078712	0.827906976744186	0.8308419601126547	215.0
