	0	1	accuracy	macro avg	weighted avg
precision	0.8478260869565217	0.7764705882352941	0.8135593220338984	0.812148337595908	0.8155750140881702
recall	0.8041237113402062	0.825	0.8135593220338984	0.8145618556701031	0.8135593220338984
f1-score	0.8253968253968254	0.8	0.8135593220338984	0.8126984126984127	0.8139180342570173
support	97.0	80.0	0.8135593220338984	177.0	177.0
