	0	1	accuracy	macro avg	weighted avg
precision	0.8314606741573034	0.7386363636363636	0.7853107344632768	0.7850485188968335	0.7895061835263701
recall	0.7628865979381443	0.8125	0.7853107344632768	0.7876932989690721	0.7853107344632768
f1-score	0.7956989247311828	0.7738095238095237	0.7853107344632768	0.7847542242703532	0.7858054101903198
support	97.0	80.0	0.7853107344632768	177.0	177.0
