	0	1	accuracy	macro avg	weighted avg
precision	0.8372093023255814	0.7252747252747253	0.7796610169491526	0.7812420138001533	0.786617403093556
recall	0.7422680412371134	0.825	0.7796610169491526	0.7836340206185567	0.7796610169491526
f1-score	0.7868852459016393	0.7719298245614036	0.7796610169491526	0.7794075352315215	0.7801257334314763
support	97.0	80.0	0.7796610169491526	177.0	177.0
