	0	1	accuracy	macro avg	weighted avg
precision	0.8375	0.6907216494845361	0.7570621468926554	0.7641108247422681	0.7711595025918806
recall	0.6907216494845361	0.8375	0.7570621468926554	0.7641108247422681	0.7570621468926554
f1-score	0.7570621468926554	0.7570621468926554	0.7570621468926554	0.7570621468926554	0.7570621468926554
support	97.0	80.0	0.7570621468926554	177.0	177.0
