	0	1	accuracy	macro avg	weighted avg
precision	0.8173076923076923	0.8356164383561644	0.8248587570621468	0.8264620653319283	0.8255828317646289
recall	0.8762886597938144	0.7625	0.8248587570621468	0.8193943298969072	0.8248587570621468
f1-score	0.845771144278607	0.7973856209150326	0.8248587570621468	0.8215783825968198	0.8239019811764265
support	97.0	80.0	0.8248587570621468	177.0	177.0
