	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.5751741622574955	0.7783333333333331	0.5898015873015872	0.6090277777777777	0.6205555555555555	0.583558201058201	0.592281746031746	0.6136706349206349	0.5521626984126983	0.5686111111111111	0.5791666666666667
1	0.6108132916466249	0.8099999999999997	0.6339676527176524	0.6555555555555554	0.6554166666666668	0.6309656084656083	0.6495833333333331	0.6355555555555554	0.5675066137566137	0.5999999999999999	0.5802777777777778
2	0.6262628266794933	0.7900000000000001	0.6692021404521405	0.6943055555555555	0.6944444444444444	0.6253006253006252	0.6434722222222221	0.6430555555555556	0.5842857142857143	0.5987500000000001	0.6166666666666667
3	0.6260571681405015	0.8099999999999998	0.6558597883597882	0.6770833333333335	0.6783333333333333	0.646690022940023	0.6616666666666667	0.6603373015873015	0.5756216931216932	0.6048611111111111	0.5905555555555556
4	0.60914101330768	0.8049999999999998	0.645471981721982	0.6594444444444444	0.6659722222222223	0.5871428571428569	0.6004166666666666	0.5966468253968252	0.5948082010582011	0.6101388888888889	0.6336111111111113
5	0.6153978274811607	0.8099999999999999	0.6350030062530061	0.6705555555555556	0.642361111111111	0.5986706349206349	0.6148611111111111	0.6226388888888887	0.6125198412698414	0.6368055555555556	0.6263888888888888
6	0.6021843434343432	0.7733333333333333	0.5837530062530061	0.6104166666666667	0.6072222222222223	0.6313119288119287	0.6612500000000001	0.64	0.5914880952380951	0.6084722222222222	0.6201388888888888
7	0.6540309844476511	0.8183333333333332	0.663690476190476	0.6937499999999999	0.6734722222222221	0.6502873977873977	0.6705555555555556	0.6649999999999999	0.6481150793650793	0.6631944444444444	0.6625000000000001
8	0.6293702902036236	0.8149999999999995	0.6283225108225109	0.6519444444444443	0.6518055555555555	0.6684060846560846	0.7036805555555555	0.6683333333333332	0.5913822751322751	0.6187499999999999	0.5994444444444444
9	0.6405246913580245	0.8116666666666666	0.6526653439153438	0.670138888888889	0.6805555555555555	0.6165277777777776	0.6379166666666667	0.6305555555555556	0.6523809523809523	0.6875	0.6569444444444444
10	0.6344069664902997	0.7999999999999997	0.6619047619047619	0.6744444444444444	0.6927777777777776	0.5951455026455026	0.6013888888888889	0.6136111111111112	0.6461706349206348	0.6661111111111111	0.6723611111111111
11	0.6407064694564693	0.7966666666666662	0.6467261904761904	0.6729166666666668	0.6675000000000001	0.6350360750360748	0.6468055555555554	0.6556944444444444	0.6403571428571427	0.6590277777777778	0.6590277777777778
12	0.6066963283629949	0.7749999999999997	0.6328403078403079	0.6508333333333334	0.6629166666666666	0.6221825396825397	0.65875	0.6293055555555556	0.5650661375661373	0.5729166666666665	0.6066666666666667
13	0.6151487093153759	0.7916666666666664	0.6646987734487733	0.6818055555555556	0.6909722222222222	0.585026455026455	0.5919444444444444	0.6078968253968253	0.5957208994708995	0.6125	0.6177777777777778
14	0.6302170514670513	0.7866666666666664	0.6536640211640211	0.6747222222222222	0.6930555555555554	0.6448641173641173	0.6855555555555556	0.6484722222222223	0.5921230158730159	0.6161111111111112	0.6152777777777778
