	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.7631146944425808	0.8070175438596492	0.7330711762844726	0.7684913040176198	0.7502297410192146	0.753293718189468	0.7844896331738437	0.7587709804815068	0.8029791888538018	0.8299916457811196	0.8253759398496241
1	0.7638820743377212	0.8086622807017544	0.7747593780488519	0.785996240601504	0.794452988531936	0.7491884056327455	0.7549280397964611	0.7810992370202897	0.7676984393315663	0.7892230576441105	0.7997807017543862
2	0.7686733341613575	0.8130482456140351	0.7658646264296419	0.7764724310776943	0.7920426065162907	0.7608633402608471	0.768471367813473	0.7804577732209311	0.7792920357935837	0.793107769423559	0.8077380952380955
3	0.7694970343719733	0.8081140350877193	0.7933051366915634	0.8160505430242274	0.8181390977443609	0.7505478267862168	0.7725544922913344	0.7558583959899751	0.7646381396381396	0.7833333333333334	0.7886173767752714
4	0.6983541815790908	0.7960526315789473	0.708819193046014	0.7593225487962331	0.7331349206349207	0.6238989709258252	0.680288936209989	0.6393379281537177	0.7623443807654334	0.7882205513784463	0.7828007518796994
5	0.7659454274534934	0.8070175438596492	0.7815916539600749	0.7929606212500948	0.8079203691045795	0.7804211682348395	0.7988902179691654	0.7936033995244521	0.7358234601655654	0.7494674185463661	0.7637949039264829
6	0.770009726662159	0.8020833333333334	0.7735622473053486	0.7921261487050962	0.7772755753018912	0.797437687072936	0.829407653749759	0.7981652850073903	0.7390292456081928	0.7737155388471177	0.7725877192982457
7	0.7949112262579755	0.8196271929824561	0.8185611516106872	0.8480462519936204	0.8256778309409889	0.7905932818471519	0.8107522594364699	0.8160059239006607	0.7755792453160876	0.8162280701754386	0.7851921470342521
8	0.7281051334912685	0.7587719298245613	0.7403575427653366	0.769903926482874	0.7906366294524191	0.7454006572549836	0.7509326200115674	0.7920407078301817	0.6985572004534852	0.7167919799498748	0.7318817878028404
9	0.7677430430189001	0.8146929824561403	0.7706841704906721	0.7887835118098278	0.7799887977519557	0.763666322582129	0.7913357110725532	0.7769844921160711	0.7688786359838992	0.7757205513784463	0.8062761069340018
