	0	1	accuracy	macro avg	weighted avg
precision	0.9107142857142857	0.6198347107438017	0.711864406779661	0.7652744982290437	0.7792432913773437
recall	0.5257731958762887	0.9375	0.711864406779661	0.7316365979381443	0.711864406779661
f1-score	0.6666666666666667	0.746268656716418	0.711864406779661	0.7064676616915424	0.7026449672541248
support	97.0	80.0	0.711864406779661	177.0	177.0
