	0	1	accuracy	macro avg	weighted avg
precision	0.78	0.7532467532467533	0.768361581920904	0.7666233766233767	0.7679081370606794
recall	0.8041237113402062	0.725	0.768361581920904	0.764561855670103	0.768361581920904
f1-score	0.7918781725888325	0.7388535031847133	0.768361581920904	0.7653658378867729	0.7679122203157842
support	97.0	80.0	0.768361581920904	177.0	177.0
