	0	1	accuracy	macro avg	weighted avg
precision	0.8690476190476191	0.7419354838709677	0.8022598870056498	0.8054915514592934	0.8115958065383981
recall	0.7525773195876289	0.8625	0.8022598870056498	0.8075386597938145	0.8022598870056498
f1-score	0.8066298342541437	0.7976878612716763	0.8022598870056498	0.80215884776291	0.8025882645445539
support	97.0	80.0	0.8022598870056498	177.0	177.0
